Order_ID,Order_Date,Product_ID,Customer_ID,Region,Quantity,Sales_Amount,Discount_%,Profit
23534,2022-04-26,1008,2194,Gujarat,3,60225.81,30.0,-7160.19
23535,2025-04-04,1005,2044,Tamil Nadu,3,22823.92,5.0,2528.92
23536,2025-07-04,1001,2057,Karnataka,4,65102.18,30.0,-77.82
23537,2024-06-28,1006,2291,Gujarat,3,59650.29,5.0,7600.29
23538,2023-12-17,1007,2194,Delhi,7,292952.77,0.0,29094.77
23539,2024-09-10,1012,2092,Maharashtra,5,18753.24,20.0,4088.24
23540,2025-01-13,1010,2255,Tamil Nadu,7,17209.81,20.0,1914.81
23541,2023-04-12,1005,2150,Gujarat,5,34872.26,20.0,1047.26
23542,2024-07-03,1003,2016,Maharashtra,3,143101.47,0.0,27127.47
23543,2024-01-21,1011,2171,Tamil Nadu,6,7824.88,10.0,210.88
23544,2024-07-21,1005,2127,Delhi,7,64007.04,0.0,16652.04
23545,2025-02-20,1010,2159,Tamil Nadu,5,11361.01,20.0,436.01
23546,2025-07-10,1012,2237,Tamil Nadu,4,12284.51,20.0,552.51
23547,2022-03-19,1012,2273,Delhi,3,8354.66,30.0,-444.34
23548,2024-03-22,1012,2297,Delhi,3,11381.97,0.0,2582.97
23549,2023-09-12,1003,2093,Karnataka,4,172067.32,0.0,17435.32
23550,2023-10-24,1004,2217,Delhi,7,115243.15,5.0,32755.15
23551,2025-05-05,1007,2081,Delhi,4,149924.93,30.0,-851.07
23552,2025-10-17,1008,2089,Karnataka,5,127927.71,20.0,15617.71
23553,2023-02-19,1011,2289,Gujarat,3,5521.82,5.0,1714.82
23554,2024-01-13,1009,2048,Gujarat,3,57444.56,5.0,7875.56
23555,2023-04-09,1006,2027,Delhi,5,120192.86,10.0,33442.86
23556,2022-12-20,1008,2211,Tamil Nadu,7,170898.9,10.0,13664.9
23557,2022-10-21,1004,2070,Maharashtra,6,65279.61,30.0,-5424.39
23558,2025-02-07,1003,2202,Gujarat,7,374747.06,0.0,104141.06
23559,2024-02-08,1012,2102,Maharashtra,6,24425.42,5.0,6827.42
23560,2022-09-14,1001,2058,Delhi,6,101818.63,10.0,4048.63
23561,2025-02-17,1004,2291,Tamil Nadu,3,42754.2,10.0,7402.2
23562,2023-07-31,1010,2251,Tamil Nadu,4,9869.07,20.0,1129.07
23563,2023-07-15,1004,2031,Maharashtra,7,64608.45,30.0,-17879.55
23564,2022-08-01,1005,2216,Karnataka,5,41757.68,0.0,7932.68
23565,2024-02-08,1012,2175,Maharashtra,5,13879.69,30.0,-785.31
23566,2025-09-06,1005,2214,Maharashtra,6,45588.75,0.0,4998.75
23567,2022-05-03,1001,2238,Delhi,4,73699.96,5.0,8519.96
23568,2022-08-09,1003,2150,Maharashtra,3,132281.13,10.0,16307.13
23569,2022-06-06,1002,2134,Maharashtra,1,1633.15,0.0,273.15
23570,2022-11-29,1004,2073,Gujarat,4,41586.58,20.0,-5549.42
23571,2023-03-06,1009,2289,Tamil Nadu,4,75688.58,0.0,9596.58
23572,2023-04-05,1002,2125,Delhi,3,3204.03,30.0,-875.97
23573,2022-07-29,1010,2267,Maharashtra,5,9312.56,30.0,-1612.44
23574,2022-11-23,1005,2143,Karnataka,2,14946.91,10.0,1416.91
23575,2022-05-25,1012,2255,Tamil Nadu,1,4657.79,0.0,1724.79
23576,2025-04-20,1001,2004,Delhi,5,79742.78,20.0,-1732.22
23577,2024-06-21,1009,2077,Gujarat,5,95991.48,5.0,13376.48
23578,2023-09-18,1004,2145,Delhi,5,63934.28,5.0,5014.28
23579,2025-05-17,1002,2211,Tamil Nadu,2,3239.25,0.0,519.25
23580,2025-08-14,1006,2167,Delhi,4,94320.15,10.0,24920.15
23581,2023-06-10,1003,2047,Karnataka,5,243072.75,0.0,49782.75
23582,2025-10-10,1010,2233,Karnataka,4,8051.86,30.0,-688.14
23583,2022-05-07,1003,2154,Gujarat,5,250955.49,5.0,57665.49
23584,2023-08-17,1012,2289,Tamil Nadu,7,22811.24,10.0,2280.24
23585,2025-04-14,1011,2145,Delhi,1,1486.83,20.0,217.83
23586,2023-04-29,1001,2231,Karnataka,1,16994.6,30.0,699.6
23587,2022-05-10,1005,2162,Gujarat,4,38667.99,0.0,11607.99
23588,2023-06-21,1005,2095,Maharashtra,7,53270.8,0.0,5915.8
23589,2024-06-23,1010,2274,Maharashtra,7,14431.07,30.0,-863.93
23590,2025-08-02,1008,2076,Maharashtra,1,24942.41,5.0,2480.41
23591,2025-06-04,1007,2028,Gujarat,4,208953.63,10.0,58177.63
23592,2023-06-17,1011,2047,Tamil Nadu,2,2793.18,5.0,255.18
23593,2025-06-03,1009,2117,Delhi,3,52492.91,10.0,2923.91
23594,2024-01-28,1008,2076,Gujarat,7,198375.35,5.0,41141.35
23595,2025-06-24,1005,2038,Maharashtra,5,39877.17,0.0,6052.17
23596,2025-11-18,1011,2046,Gujarat,5,8115.42,0.0,1770.42
23597,2025-11-26,1011,2100,Gujarat,4,5980.97,0.0,904.97
23598,2023-03-23,1006,2107,Delhi,7,145657.03,0.0,24207.03
23599,2023-07-29,1006,2126,Gujarat,2,45318.01,5.0,10618.01
23600,2023-04-03,1007,2096,Delhi,2,63855.28,30.0,-11532.72
23601,2024-06-21,1009,2038,Tamil Nadu,2,34485.55,20.0,1439.55
23602,2023-08-14,1003,2082,Gujarat,6,321069.74,10.0,89121.74
23603,2023-08-18,1003,2286,Karnataka,6,254514.23,10.0,22566.23
23604,2024-05-21,1005,2146,Delhi,7,44023.47,30.0,-3331.53
23605,2022-01-07,1004,2082,Maharashtra,7,90189.73,10.0,7701.73
23606,2023-03-15,1010,2065,Tamil Nadu,6,12396.81,20.0,-713.19
23607,2022-09-28,1005,2209,Maharashtra,1,7754.07,5.0,989.07
23608,2022-03-16,1012,2269,Maharashtra,1,4356.22,0.0,1423.22
23609,2023-11-03,1005,2252,Karnataka,5,34702.27,30.0,877.27
23610,2023-12-27,1012,2056,Tamil Nadu,1,4050.8,0.0,1117.8
23611,2022-05-27,1011,2107,Delhi,6,8115.36,30.0,501.36
23612,2025-05-16,1002,2037,Karnataka,4,7603.92,10.0,2163.92
23613,2022-07-11,1003,2053,Maharashtra,2,94201.07,20.0,16885.07
23614,2022-02-07,1003,2110,Gujarat,7,366530.01,5.0,95924.01
23615,2023-03-15,1006,2051,Karnataka,2,35746.57,20.0,1046.57
23616,2022-11-23,1008,2154,Karnataka,5,88514.91,30.0,-23795.09
23617,2025-08-12,1008,2065,Karnataka,6,183417.58,5.0,48645.58
23618,2023-07-01,1001,2184,Tamil Nadu,1,23194.78,5.0,6899.78
23619,2022-07-15,1010,2206,Karnataka,3,7053.26,30.0,498.26
23620,2023-08-26,1011,2042,Delhi,3,4673.52,10.0,866.52
23621,2023-09-21,1008,2081,Tamil Nadu,4,104985.67,5.0,15137.67
23622,2023-10-21,1004,2226,Delhi,6,108342.71,0.0,37638.71
23623,2024-10-29,1007,2256,Karnataka,1,43173.41,20.0,5479.41
23624,2023-09-17,1007,2168,Maharashtra,4,209165.16,10.0,58389.16
23625,2023-06-01,1003,2295,Tamil Nadu,5,184147.94,20.0,-9142.06
23626,2022-07-11,1001,2101,Maharashtra,3,49853.32,20.0,968.32
23627,2023-01-22,1009,2290,Tamil Nadu,1,18734.89,10.0,2211.89
23628,2022-03-08,1012,2228,Tamil Nadu,7,21020.47,10.0,489.47
23629,2022-10-22,1005,2030,Gujarat,5,29555.85,30.0,-4269.15
23630,2023-01-05,1004,2035,Karnataka,6,81652.5,10.0,10948.5
23631,2023-09-06,1007,2115,Karnataka,4,161681.49,5.0,10905.49
23632,2024-10-12,1009,2088,Maharashtra,2,34178.8,20.0,1132.8
23633,2024-04-25,1004,2293,Karnataka,1,12950.42,30.0,1166.42
23634,2023-05-19,1012,2090,Maharashtra,6,21121.34,0.0,3523.34
23635,2022-01-08,1005,2028,Gujarat,7,67976.16,0.0,20621.16
23636,2023-01-28,1004,2189,Tamil Nadu,2,31403.55,5.0,7835.55
23637,2025-06-03,1007,2151,Tamil Nadu,5,189192.71,30.0,722.71
23638,2023-03-08,1002,2153,Maharashtra,5,7918.07,10.0,1118.07
23639,2024-05-30,1010,2145,Gujarat,4,10844.19,20.0,2104.19
23640,2023-07-30,1011,2052,Karnataka,5,5939.55,30.0,-405.45
23641,2023-02-08,1008,2206,Tamil Nadu,5,124923.32,30.0,12613.32
23642,2022-06-01,1003,2033,Karnataka,5,235271.53,10.0,41981.53
23643,2025-08-30,1006,2017,Delhi,7,130623.24,10.0,9173.24
23644,2023-09-30,1007,2056,Gujarat,6,269926.65,10.0,43762.65
23645,2025-10-14,1011,2091,Maharashtra,5,7643.4,0.0,1298.4
23646,2024-03-21,1003,2256,Delhi,1,53908.69,0.0,15250.69
23647,2025-03-11,1012,2129,Delhi,1,2686.14,20.0,-246.86
23648,2022-10-17,1005,2129,Karnataka,3,23151.99,0.0,2856.99
23649,2025-01-26,1012,2253,Gujarat,2,6576.87,20.0,710.87
23650,2025-12-18,1010,2059,Gujarat,7,19014.99,0.0,3719.99
23651,2024-10-09,1007,2288,Delhi,3,133508.44,0.0,20426.44
23652,2023-06-29,1003,2007,Delhi,4,161428.05,10.0,6796.05
23653,2025-08-04,1001,2164,Maharashtra,2,39056.45,5.0,6466.45
23654,2022-01-01,1004,2180,Karnataka,1,15237.09,10.0,3453.09
23655,2023-05-02,1008,2111,Gujarat,3,73901.06,10.0,6515.06
23656,2023-04-25,1005,2186,Delhi,1,7309.65,20.0,544.65
23657,2022-04-23,1003,2056,Tamil Nadu,3,112836.02,30.0,-3137.98
23658,2023-09-09,1007,2291,Karnataka,2,102084.6,0.0,26696.6
23659,2022-11-24,1010,2187,Karnataka,2,6057.54,10.0,1687.54
23660,2024-06-25,1003,2169,Delhi,1,43500.13,5.0,4842.13
23661,2023-01-29,1012,2083,Delhi,1,3146.63,30.0,213.63
23662,2022-12-02,1002,2045,Karnataka,4,5749.36,30.0,309.36
23663,2024-01-17,1012,2239,Gujarat,7,29550.32,5.0,9019.32
23664,2025-01-03,1007,2081,Karnataka,3,131298.99,5.0,18216.99
23665,2024-08-28,1011,2229,Delhi,1,1717.82,0.0,448.82
23666,2023-12-24,1007,2027,Gujarat,5,186285.5,20.0,-2184.5
23667,2023-03-18,1011,2027,Karnataka,4,5573.19,5.0,497.19
23668,2022-01-19,1007,2242,Delhi,6,307553.69,0.0,81389.69
23669,2023-03-25,1009,2094,Delhi,5,119818.25,0.0,37203.25
23670,2024-12-01,1001,2247,Gujarat,3,42612.55,30.0,-6272.45
23671,2024-08-04,1005,2120,Tamil Nadu,4,37285.21,10.0,10225.21
23672,2022-02-02,1011,2206,Maharashtra,4,4070.49,30.0,-1005.51
23673,2023-12-28,1004,2045,Delhi,7,72734.52,20.0,-9753.48
23674,2023-08-17,1009,2266,Tamil Nadu,6,153967.45,0.0,54829.45
23675,2024-11-07,1011,2149,Delhi,7,12863.77,0.0,3980.77
23676,2023-10-10,1001,2219,Delhi,2,45259.02,10.0,12669.02
23677,2023-10-06,1005,2038,Karnataka,5,45860.34,10.0,12035.34
23678,2022-03-11,1002,2108,Karnataka,1,1503.05,10.0,143.05
23679,2024-11-04,1008,2065,Gujarat,4,101094.75,20.0,11246.75
23680,2023-04-21,1011,2220,Gujarat,2,2329.64,30.0,-208.36
23681,2025-12-25,1011,2213,Gujarat,3,4391.51,5.0,584.51
23682,2024-05-09,1011,2145,Tamil Nadu,1,1483.21,10.0,214.21
23683,2025-01-17,1010,2228,Gujarat,1,1889.26,30.0,-295.74
23684,2024-06-17,1008,2274,Maharashtra,1,21158.21,30.0,-1303.79
23685,2024-09-09,1012,2274,Gujarat,7,21353.9,30.0,822.9
23686,2025-11-15,1001,2285,Maharashtra,5,97133.48,5.0,15658.48
23687,2022-02-05,1011,2294,Delhi,4,5439.62,30.0,363.62
23688,2025-07-30,1006,2119,Karnataka,1,21840.54,20.0,4490.54
23689,2023-05-26,1010,2094,Delhi,5,14160.71,0.0,3235.71
23690,2022-12-24,1006,2294,Tamil Nadu,7,114108.45,20.0,-7341.55
23691,2024-05-31,1003,2261,Gujarat,3,159849.84,10.0,43875.84
23692,2023-03-12,1009,2055,Maharashtra,7,138973.55,20.0,23312.55
23693,2023-12-27,1009,2269,Delhi,3,74113.04,5.0,24544.04
23694,2025-08-28,1003,2016,Tamil Nadu,7,325741.81,10.0,55135.81
23695,2025-07-21,1009,2150,Gujarat,5,116561.28,10.0,33946.28
23696,2024-07-21,1006,2091,Maharashtra,3,54268.62,30.0,2218.62
23697,2022-04-30,1001,2103,Maharashtra,7,153360.81,0.0,39295.81
23698,2023-11-21,1005,2192,Tamil Nadu,2,14285.3,20.0,755.3
23699,2025-03-09,1002,2060,Tamil Nadu,3,4250.52,20.0,170.52
23700,2025-03-20,1009,2159,Delhi,4,87634.55,0.0,21542.55
23701,2025-11-18,1006,2112,Delhi,4,75054.07,5.0,5654.07
23702,2022-01-29,1011,2299,Gujarat,6,9723.24,10.0,2109.24
23703,2023-06-25,1001,2075,Gujarat,4,78395.77,10.0,13215.77
23704,2023-04-11,1003,2061,Maharashtra,6,194083.96,30.0,-37864.04
23705,2023-09-03,1002,2231,Karnataka,7,12035.35,20.0,2515.35
23706,2024-08-18,1003,2158,Karnataka,5,272022.57,5.0,78732.57
23707,2023-04-26,1002,2161,Delhi,7,12602.17,0.0,3082.17
23708,2022-11-30,1006,2188,Tamil Nadu,6,130238.91,20.0,26138.91
23709,2023-02-10,1007,2064,Delhi,3,154078.96,5.0,40996.96
23710,2025-08-07,1006,2296,Maharashtra,7,140663.12,5.0,19213.12
23711,2022-11-18,1007,2185,Delhi,7,275292.77,10.0,11434.77
23712,2022-07-26,1005,2022,Delhi,7,58280.62,5.0,10925.62
23713,2025-03-27,1003,2171,Gujarat,2,102633.9,5.0,25317.9
23714,2024-02-23,1008,2206,Delhi,3,83628.48,20.0,16242.48
23715,2025-05-15,1005,2188,Delhi,3,18281.15,30.0,-2013.85
23716,2022-02-27,1011,2085,Tamil Nadu,7,13838.52,0.0,4955.52
23717,2023-11-19,1012,2122,Karnataka,5,13703.17,20.0,-961.83
23718,2024-12-31,1002,2281,Karnataka,6,8058.9,30.0,-101.1
23719,2025-02-25,1009,2019,Tamil Nadu,5,117691.33,10.0,35076.33
23720,2025-05-13,1007,2007,Gujarat,6,191199.73,30.0,-34964.27
23721,2022-03-11,1001,2086,Karnataka,5,96070.47,0.0,14595.47
23722,2025-07-06,1003,2168,Gujarat,3,160897.91,10.0,44923.91
23723,2024-04-25,1011,2275,Karnataka,6,7226.11,20.0,-387.89
23724,2022-11-23,1007,2062,Maharashtra,1,52966.97,10.0,15272.97
23725,2025-06-03,1010,2023,Gujarat,1,2355.11,5.0,170.11
23726,2024-05-27,1012,2167,Maharashtra,4,11996.13,20.0,264.13
23727,2022-07-11,1012,2208,Delhi,2,7426.81,10.0,1560.81
23728,2023-08-24,1012,2250,Tamil Nadu,7,27706.03,10.0,7175.03
23729,2024-03-05,1005,2016,Delhi,1,5717.18,30.0,-1047.82
23730,2025-03-03,1005,2113,Gujarat,5,30952.85,20.0,-2872.15
23731,2023-10-29,1005,2034,Gujarat,3,28064.74,5.0,7769.74
23732,2023-01-28,1006,2069,Gujarat,5,97864.65,10.0,11114.65
23733,2025-08-09,1008,2176,Maharashtra,3,81113.91,10.0,13727.91
23734,2023-11-24,1002,2259,Gujarat,3,3463.2,30.0,-616.8
23735,2022-07-17,1005,2139,Maharashtra,7,51266.16,10.0,3911.16
23736,2023-10-12,1003,2047,Tamil Nadu,7,228638.29,30.0,-41967.71
23737,2023-09-30,1004,2263,Tamil Nadu,3,27980.04,30.0,-7371.96
23738,2022-08-30,1010,2042,Maharashtra,1,2584.35,0.0,399.35
23739,2025-08-18,1005,2238,Maharashtra,4,24366.07,20.0,-2693.93
23740,2024-09-19,1010,2285,Karnataka,2,5135.34,5.0,765.34
23741,2024-04-17,1008,2044,Gujarat,5,167672.06,5.0,55362.06
23742,2023-10-31,1010,2154,Maharashtra,1,3059.29,0.0,874.29
23743,2023-06-03,1002,2153,Karnataka,6,9068.28,30.0,908.28
23744,2025-06-13,1001,2275,Delhi,1,25638.07,0.0,9343.07
23745,2023-01-22,1004,2190,Tamil Nadu,1,12088.89,20.0,304.89
23746,2025-12-17,1003,2020,Tamil Nadu,5,219963.09,5.0,26673.09
23747,2023-04-12,1009,2111,Karnataka,1,23750.32,0.0,7227.32
23748,2025-04-28,1001,2084,Tamil Nadu,1,16319.92,10.0,24.92
23749,2024-11-12,1006,2136,Tamil Nadu,5,116891.45,5.0,30141.45
23750,2023-01-13,1001,2160,Tamil Nadu,3,61806.7,5.0,12921.7
23751,2024-12-02,1002,2065,Karnataka,4,6042.35,20.0,602.35
23752,2025-08-12,1005,2178,Karnataka,4,36921.03,10.0,9861.03
23753,2025-11-19,1012,2269,Delhi,7,22304.9,10.0,1773.9
23754,2025-12-19,1011,2187,Maharashtra,2,2734.44,5.0,196.44
23755,2022-07-15,1001,2033,Karnataka,5,84868.04,30.0,3393.04
23756,2024-05-05,1007,2100,Delhi,2,82684.5,5.0,7296.5
23757,2023-01-25,1009,2139,Gujarat,5,91361.57,5.0,8746.57
23758,2024-07-15,1001,2119,Delhi,1,15588.9,30.0,-706.1
23759,2025-08-22,1002,2114,Delhi,6,8484.48,10.0,324.48
23760,2022-07-01,1008,2110,Delhi,7,221845.67,5.0,64611.67
23761,2023-09-13,1001,2058,Karnataka,5,110323.35,10.0,28848.35
23762,2022-07-07,1007,2087,Gujarat,2,75054.24,10.0,-333.76
23763,2024-07-15,1012,2284,Karnataka,7,27668.47,10.0,7137.47
23764,2025-02-11,1011,2269,Delhi,5,6632.49,20.0,287.49
23765,2023-10-24,1012,2217,Gujarat,5,22827.75,0.0,8162.75
23766,2022-11-11,1005,2193,Gujarat,3,15735.62,30.0,-4559.38
23767,2025-04-27,1003,2240,Maharashtra,3,125242.19,5.0,9268.19
23768,2024-04-17,1010,2151,Maharashtra,1,2736.65,20.0,551.65
23769,2023-05-19,1002,2040,Gujarat,1,1687.45,0.0,327.45
23770,2025-01-02,1006,2042,Karnataka,6,108638.24,30.0,4538.24
23771,2023-04-26,1007,2097,Gujarat,2,72018.81,30.0,-3369.19
23772,2023-08-01,1009,2205,Karnataka,5,80933.45,20.0,-1681.55
23773,2024-01-24,1003,2062,Maharashtra,2,86199.59,30.0,8883.59
23774,2024-01-29,1003,2257,Karnataka,1,46735.79,20.0,8077.79
23775,2024-05-13,1009,2046,Tamil Nadu,6,148798.91,0.0,49660.91
23776,2022-07-08,1009,2123,Karnataka,4,51492.05,30.0,-14599.95
23777,2022-01-18,1010,2025,Maharashtra,6,14349.14,5.0,1239.14
23778,2022-04-08,1005,2020,Delhi,7,66557.21,0.0,19202.21
23779,2025-09-08,1005,2211,Karnataka,1,7063.42,30.0,298.42
23780,2023-03-03,1011,2232,Delhi,5,7424.86,0.0,1079.86
23781,2025-08-26,1010,2093,Maharashtra,5,8589.16,30.0,-2335.84
23782,2023-12-23,1005,2145,Maharashtra,3,18063.73,30.0,-2231.27
23783,2025-02-25,1007,2086,Karnataka,4,133730.2,30.0,-17045.8
23784,2024-06-12,1009,2014,Gujarat,2,51738.85,0.0,18692.85
23785,2022-04-09,1007,2293,Tamil Nadu,2,116508.3,0.0,41120.3
23786,2025-07-10,1009,2014,Delhi,2,40629.28,0.0,7583.28
23787,2024-09-09,1005,2075,Delhi,3,21398.94,20.0,1103.94
23788,2025-01-19,1001,2049,Gujarat,2,33863.32,30.0,1273.32
23789,2024-07-11,1002,2065,Gujarat,6,8872.42,30.0,712.42
23790,2022-04-02,1011,2296,Maharashtra,3,3594.04,30.0,-212.96
23791,2023-12-15,1009,2211,Delhi,7,107441.97,20.0,-8219.03
23792,2022-07-01,1009,2143,Tamil Nadu,5,86403.48,10.0,3788.48
23793,2023-06-15,1010,2041,Karnataka,4,9050.71,10.0,310.71
23794,2025-01-28,1001,2121,Delhi,6,101334.46,20.0,3564.46
23795,2023-04-01,1005,2239,Gujarat,1,9387.19,5.0,2622.19
23796,2024-02-12,1007,2091,Tamil Nadu,3,99394.38,30.0,-13687.62
23797,2022-08-11,1003,2256,Maharashtra,2,106718.0,10.0,29402.0
23798,2023-02-28,1005,2017,Maharashtra,1,8323.9,0.0,1558.9
23799,2022-11-22,1004,2259,Gujarat,5,82102.38,10.0,23182.38
23800,2024-03-03,1012,2036,Maharashtra,6,20020.0,10.0,2422.0
23801,2025-12-29,1007,2172,Gujarat,7,368368.19,0.0,104510.19
23802,2022-09-18,1002,2002,Gujarat,4,5134.41,20.0,-305.59
23803,2024-07-25,1009,2106,Delhi,7,135977.35,10.0,20316.35
23804,2022-04-16,1004,2157,Gujarat,5,50457.45,30.0,-8462.55
23805,2025-08-17,1001,2058,Karnataka,2,39075.03,20.0,6485.03
23806,2022-12-22,1006,2049,Tamil Nadu,2,55277.6,0.0,20577.6
23807,2023-12-13,1008,2262,Delhi,1,23734.01,20.0,1272.01
23808,2024-08-28,1004,2223,Karnataka,4,54929.52,0.0,7793.52
23809,2024-11-30,1003,2241,Tamil Nadu,3,122585.64,10.0,6611.64
23810,2025-11-06,1004,2181,Maharashtra,4,51722.83,5.0,4586.83
23811,2023-09-21,1005,2058,Tamil Nadu,5,39869.29,0.0,6044.29
23812,2025-05-23,1009,2287,Karnataka,4,72982.26,10.0,6890.26
23813,2022-09-03,1012,2120,Tamil Nadu,3,9540.57,5.0,741.57
23814,2025-11-25,1012,2243,Gujarat,7,18219.05,30.0,-2311.95
23815,2022-11-21,1001,2125,Maharashtra,6,124395.56,20.0,26625.56
23816,2025-04-21,1006,2240,Maharashtra,5,85403.87,20.0,-1346.13
23817,2022-03-07,1004,2157,Karnataka,1,15507.73,10.0,3723.73
23818,2023-04-03,1004,2145,Tamil Nadu,6,95117.95,0.0,24413.95
23819,2025-07-12,1007,2149,Gujarat,4,138978.13,20.0,-11797.87
23820,2023-08-09,1010,2053,Karnataka,3,5382.92,30.0,-1172.08
23821,2024-02-27,1011,2196,Tamil Nadu,5,5870.91,30.0,-474.09
23822,2025-04-09,1001,2204,Maharashtra,5,119189.87,5.0,37714.87
23823,2024-09-08,1009,2066,Karnataka,1,22963.64,0.0,6440.64
23824,2022-05-07,1010,2256,Gujarat,5,12454.68,10.0,1529.68
23825,2025-01-22,1001,2094,Maharashtra,7,167808.59,5.0,53743.59
23826,2023-08-15,1009,2223,Karnataka,6,125009.13,20.0,25871.13
23827,2022-06-06,1012,2028,Delhi,5,20016.18,10.0,5351.18
23828,2025-08-11,1002,2133,Maharashtra,3,6199.58,5.0,2119.58
23829,2022-04-24,1001,2113,Tamil Nadu,6,126307.54,10.0,28537.54
23830,2023-12-23,1008,2093,Tamil Nadu,2,57228.82,5.0,12304.82
23831,2023-11-21,1004,2034,Delhi,7,99763.15,10.0,17275.15
23832,2025-01-06,1002,2296,Delhi,4,8445.21,0.0,3005.21
23833,2022-05-09,1004,2213,Karnataka,4,57560.8,20.0,10424.8
23834,2025-07-07,1010,2170,Delhi,4,10533.84,10.0,1793.84
23835,2023-05-24,1011,2223,Gujarat,5,6285.32,10.0,-59.68
23836,2023-12-13,1004,2141,Karnataka,1,18719.14,0.0,6935.14
23837,2023-07-01,1005,2067,Maharashtra,5,27433.06,30.0,-6391.94
23838,2025-04-01,1010,2205,Tamil Nadu,1,2347.23,20.0,162.23
23839,2023-11-06,1003,2080,Karnataka,4,233861.7,5.0,79229.7
23840,2024-08-31,1003,2068,Tamil Nadu,1,45139.93,10.0,6481.93
23841,2023-11-11,1010,2237,Delhi,7,16487.13,20.0,1192.13
23842,2024-09-15,1005,2088,Delhi,6,47134.75,20.0,6544.75
23843,2023-02-18,1006,2275,Delhi,4,65327.9,30.0,-4072.1
23844,2022-06-07,1002,2213,Karnataka,5,9318.34,5.0,2518.34
23845,2022-01-31,1005,2162,Tamil Nadu,2,19144.76,0.0,5614.76
23846,2025-10-16,1008,2275,Tamil Nadu,5,88042.85,30.0,-24267.15
23847,2023-09-27,1007,2245,Delhi,1,46506.34,20.0,8812.34
23848,2022-09-21,1010,2157,Karnataka,5,12062.2,5.0,1137.2
23849,2025-11-27,1006,2180,Maharashtra,6,159192.61,0.0,55092.61
23850,2025-11-22,1003,2018,Karnataka,1,36451.42,30.0,-2206.58
23851,2023-05-15,1005,2040,Karnataka,7,55466.53,20.0,8111.53
23852,2024-04-27,1008,2230,Gujarat,2,60019.48,10.0,15095.48
23853,2025-04-29,1010,2133,Maharashtra,4,11125.89,10.0,2385.89
23854,2025-05-15,1003,2212,Delhi,5,284862.08,0.0,91572.08
23855,2024-06-01,1002,2085,Gujarat,1,1224.72,30.0,-135.28
23856,2023-11-03,1003,2120,Tamil Nadu,7,305408.82,5.0,34802.82
23857,2024-02-18,1012,2131,Karnataka,1,3967.25,0.0,1034.25
23858,2024-01-22,1001,2162,Tamil Nadu,3,61275.3,20.0,12390.3
23859,2022-05-29,1012,2014,Karnataka,5,20344.32,0.0,5679.32
23860,2022-07-29,1011,2180,Gujarat,2,2865.16,10.0,327.16
23861,2023-08-15,1001,2020,Maharashtra,1,13213.4,30.0,-3081.6
23862,2022-11-06,1001,2209,Tamil Nadu,1,20345.77,0.0,4050.77
23863,2025-08-11,1009,2166,Maharashtra,4,61046.71,30.0,-5045.29
23864,2022-04-29,1003,2243,Maharashtra,6,370418.99,0.0,138470.99
23865,2024-06-18,1008,2227,Karnataka,6,149897.34,5.0,15125.34
23866,2025-07-18,1012,2121,Tamil Nadu,1,3295.18,10.0,362.18
23867,2023-05-17,1001,2001,Maharashtra,3,60286.92,10.0,11401.92
23868,2023-07-31,1006,2235,Karnataka,5,74336.13,30.0,-12413.87
23869,2024-04-16,1004,2164,Tamil Nadu,5,56811.15,20.0,-2108.85
23870,2023-01-04,1007,2034,Gujarat,4,149819.36,30.0,-956.64
23871,2024-10-08,1001,2203,Tamil Nadu,1,21785.48,10.0,5490.48
23872,2024-04-23,1001,2261,Tamil Nadu,6,120798.3,10.0,23028.3
23873,2025-12-14,1008,2168,Gujarat,4,136951.14,0.0,47103.14
23874,2024-09-26,1005,2110,Delhi,1,10699.63,0.0,3934.63
23875,2023-01-31,1009,2172,Gujarat,6,120210.53,20.0,21072.53
23876,2024-05-17,1004,2171,Gujarat,3,47105.01,10.0,11753.01
23877,2025-10-05,1010,2236,Tamil Nadu,1,3254.08,5.0,1069.08
23878,2022-01-11,1001,2190,Maharashtra,5,123770.83,0.0,42295.83
23879,2025-08-31,1002,2284,Delhi,6,6437.34,30.0,-1722.66
23880,2025-05-18,1010,2035,Gujarat,3,9726.24,0.0,3171.24
23881,2024-07-14,1003,2247,Karnataka,7,407458.65,5.0,136852.65
23882,2023-11-24,1006,2003,Maharashtra,6,131551.22,0.0,27451.22
23883,2025-01-02,1007,2297,Maharashtra,1,34809.23,20.0,-2884.77
23884,2024-11-15,1010,2207,Gujarat,4,11056.91,10.0,2316.91
23885,2022-06-24,1005,2201,Delhi,5,39140.46,0.0,5315.46
23886,2025-08-12,1006,2025,Delhi,7,139874.21,10.0,18424.21
23887,2022-02-22,1011,2030,Delhi,2,2277.61,30.0,-260.39
23888,2025-01-07,1002,2203,Karnataka,4,5962.87,10.0,522.87
23889,2025-09-27,1010,2036,Tamil Nadu,7,23118.13,5.0,7823.13
23890,2024-09-21,1001,2234,Gujarat,4,52582.34,30.0,-12597.66
23891,2023-04-22,1006,2078,Delhi,4,90985.56,10.0,21585.56
23892,2023-09-19,1012,2229,Gujarat,7,25502.91,10.0,4971.91
23893,2023-12-28,1005,2287,Gujarat,2,15706.79,10.0,2176.79
23894,2023-10-11,1003,2113,Karnataka,3,117539.11,30.0,1565.11
